skill,lag_weeks,origin_week,train_size,variant,forecast_week,horizon_step,actual,predicted,abs_error,sq_error,pct_error
azure,3,2025-W18,68,arimax_local_exog,2025-W19,1,53.8,64.09,10.290000000000006,105.88410000000013,19.126394052044624
azure,3,2025-W22,72,arima_local,2025-W23,1,63.0,63.87,0.8699999999999974,0.7568999999999956,1.3809523809523767
azure,3,2025-W22,72,arimax_local_exog,2025-W23,1,63.0,63.42,0.4200000000000017,0.17640000000000144,0.6666666666666694
azure,3,2025-W26,76,arima_local,2025-W27,1,65.8,64.73,1.0699999999999932,1.1448999999999854,1.626139817629169
azure,3,2025-W26,76,arimax_local_exog,2025-W27,1,65.8,64.7,1.0999999999999943,1.2099999999999875,1.6717325227963442
azure,3,2025-W30,80,arima_local,2025-W31,1,62.8,65.42,2.6200000000000045,6.864400000000024,4.171974522293001
azure,3,2025-W30,80,arimax_local_exog,2025-W31,1,62.8,65.7,2.9000000000000057,8.410000000000032,4.617834394904468
azure,3,2025-W34,84,arima_local,2025-W35,1,78.5,64.99,13.510000000000005,182.52010000000013,17.210191082802552
azure,3,2025-W34,84,arimax_local_exog,2025-W35,1,78.5,64.73,13.769999999999996,189.61289999999988,17.541401273885345
azure,3,2025-W38,88,arima_local,2025-W39,1,67.4,64.78,2.6200000000000045,6.864400000000024,3.887240356083092
azure,3,2025-W38,88,arimax_local_exog,2025-W39,1,67.4,64.68,2.719999999999999,7.398399999999993,4.035608308605339
azure,3,2025-W42,92,arima_local,2025-W43,1,62.5,66.74,4.239999999999995,17.977599999999956,6.783999999999992
azure,3,2025-W42,92,arimax_local_exog,2025-W43,1,62.5,66.48,3.980000000000004,15.840400000000031,6.368000000000007
azure,3,2025-W46,96,arima_local,2025-W47,1,67.4,66.96,0.44000000000001194,0.1936000000000105,0.6528189910979405
azure,3,2025-W46,96,arimax_local_exog,2025-W47,1,67.4,66.77,0.6300000000000097,0.3969000000000122,0.934718100890222
azure,3,2025-W50,100,arima_local,2025-W51,1,73.1,66.36,6.739999999999995,45.427599999999934,9.22024623803009
azure,3,2025-W50,100,arimax_local_exog,2025-W51,1,73.1,66.6,6.5,42.25,8.891928864569085
azure,3,2026-W02,104,arima_local,2026-W03,1,60.8,66.86,6.060000000000002,36.723600000000026,9.9671052631579
azure,3,2026-W02,104,arimax_local_exog,2026-W03,1,60.8,66.84,6.040000000000006,36.48160000000008,9.9342105263158
azure,3,2026-W06,108,arima_local,2026-W07,1,76.30000000000001,66.03,10.27000000000001,105.47290000000021,13.4600262123198
azure,3,2026-W06,108,arimax_local_exog,2026-W07,1,76.30000000000001,66.39,9.91000000000001,98.20810000000021,12.988204456094376
azure,3,2026-W10,112,arima_local,2026-W11,1,66.5,68.65,2.1500000000000057,4.6225000000000245,3.233082706766926
azure,3,2026-W10,112,arimax_local_exog,2026-W11,1,66.5,70.63,4.1299999999999955,17.056899999999963,6.210526315789467
azure,3,2026-W14,116,arima_local,2026-W15,1,61.300000000000004,67.74,6.439999999999991,41.47359999999988,10.505709624796069
azure,3,2026-W14,116,arimax_local_exog,2026-W15,1,61.300000000000004,67.81,6.509999999999998,42.38009999999998,10.619902120717779
azure,3,2026-W18,120,arima_local,2026-W19,1,67.3,66.73,0.5699999999999932,0.32489999999999225,0.8469539375928576
azure,3,2026-W18,120,arimax_local_exog,2026-W19,1,67.3,65.79,1.509999999999991,2.2800999999999725,2.243684992570566
azure,3,2026-W22,124,arima_local,2026-W23,1,65.1,67.71,2.6099999999999994,6.812099999999997,4.009216589861751
azure,3,2026-W22,124,arimax_local_exog,2026-W23,1,65.1,67.55,2.450000000000003,6.002500000000014,3.763440860215059
devops,1,2024-W09,8,arima_local,2024-W10,1,47.9,60.96,13.060000000000002,170.56360000000006,27.2651356993737
devops,1,2024-W09,8,arimax_local_exog,2024-W10,1,47.9,62.91,15.009999999999998,225.30009999999993,31.336116910229645
devops,1,2024-W13,12,arima_local,2024-W14,1,41.900000000000006,56.34,14.439999999999998,208.51359999999994,34.46300715990452
devops,1,2024-W13,12,arimax_local_exog,2024-W14,1,41.900000000000006,52.12,10.219999999999992,104.44839999999984,24.39140811455845
devops,1,2024-W17,16,arima_local,2024-W18,1,59.6,49.03,10.57,111.7249,17.73489932885906
devops,1,2024-W17,16,arimax_local_exog,2024-W18,1,59.6,47.63,11.969999999999999,143.28089999999997,20.08389261744966
devops,1,2024-W21,20,arima_local,2024-W22,1,53.3,67.13,13.829999999999998,191.26889999999995,25.94746716697936
devops,1,2024-W21,20,arimax_local_exog,2024-W22,1,53.3,67.54,14.240000000000009,202.77760000000026,26.71669793621015
devops,1,2024-W25,24,arima_local,2024-W26,1,60.0,60.38,0.38000000000000256,0.14440000000000194,0.6333333333333375
devops,1,2024-W25,24,arimax_local_exog,2024-W26,1,60.0,63.61,3.6099999999999994,13.032099999999996,6.016666666666666
devops,1,2024-W29,28,arima_local,2024-W30,1,58.7,57.39,1.3100000000000023,1.716100000000006,2.231686541737653
devops,1,2024-W29,28,arimax_local_exog,2024-W30,1,58.7,50.89,7.810000000000002,60.996100000000034,13.304940374787055
devops,1,2024-W33,32,arima_local,2024-W34,1,69.1,58.68,10.419999999999995,108.5763999999999,15.079594790159184
devops,1,2024-W33,32,arimax_local_exog,2024-W34,1,69.1,60.88,8.219999999999992,67.56839999999987,11.895803183791594
devops,1,2024-W37,36,arima_local,2024-W38,1,53.0,58.32,5.32,28.302400000000002,10.037735849056604
devops,1,2024-W37,36,arimax_local_exog,2024-W38,1,53.0,59.97,6.969999999999999,48.580899999999986,13.150943396226413
devops,1,2024-W41,40,arima_local,2024-W42,1,56.8,57.26,0.46000000000000085,0.2116000000000008,0.8098591549295789
devops,1,2024-W41,40,arimax_local_exog,2024-W42,1,56.8,57.21,0.4100000000000037,0.16810000000000302,0.7218309859154995
devops,1,2024-W45,44,arima_local,2024-W46,1,68.7,58.71,9.990000000000002,99.80010000000004,14.541484716157207
devops,1,2024-W45,44,arimax_local_exog,2024-W46,1,68.7,57.03,11.670000000000002,136.18890000000005,16.98689956331878
devops,1,2024-W49,48,arima_local,2024-W50,1,68.2,57.9,10.300000000000004,106.09000000000009,15.10263929618769
devops,1,2024-W49,48,arimax_local_exog,2024-W50,1,68.2,57.89,10.310000000000002,106.29610000000005,15.117302052785927
devops,1,2024-W53,52,arima_local,2025-W01,1,50.5,57.89,7.390000000000001,54.612100000000005,14.633663366336636
devops,1,2024-W53,52,arimax_local_exog,2025-W01,1,50.5,57.76,7.259999999999998,52.70759999999997,14.376237623762373
devops,1,2025-W04,56,arima_local,2025-W05,1,61.8,59.61,2.1899999999999977,4.79609999999999,3.543689320388346
devops,1,2025-W04,56,arimax_local_exog,2025-W05,1,61.8,60.23,1.5700000000000003,2.464900000000001,2.5404530744336578
devops,1,2025-W08,60,arima_local,2025-W09,1,58.3,58.81,0.5100000000000051,0.2601000000000052,0.8747855917667327
devops,1,2025-W08,60,arimax_local_exog,2025-W09,1,58.3,61.24,2.940000000000005,8.643600000000028,5.04288164665524
devops,1,2025-W12,64,arima_local,2025-W13,1,57.7,59.93,2.229999999999997,4.972899999999986,3.8648180242634256
devops,1,2025-W12,64,arimax_local_exog,2025-W13,1,57.7,61.79,4.089999999999996,16.72809999999997,7.088388214904673
devops,1,2025-W16,68,arima_local,2025-W17,1,56.1,58.0,1.8999999999999986,3.6099999999999945,3.3868092691622076
devops,1,2025-W16,68,arimax_local_exog,2025-W17,1,56.1,59.43,3.3299999999999983,11.088899999999988,5.935828877005345
devops,1,2025-W20,72,arima_local,2025-W21,1,69.9,58.13,11.770000000000003,138.53290000000007,16.83834048640916
devops,1,2025-W20,72,arimax_local_exog,2025-W21,1,69.9,57.65,12.250000000000007,150.06250000000017,17.525035765379123
devops,1,2025-W24,76,arima_local,2025-W25,1,72.1,61.93,10.169999999999995,103.42889999999989,14.105409153952836
devops,1,2025-W24,76,arimax_local_exog,2025-W25,1,72.1,62.13,9.969999999999992,99.40089999999984,13.828016643550614
devops,1,2025-W28,80,arima_local,2025-W29,1,64.2,62.58,1.6200000000000045,2.6244000000000147,2.5233644859813156
devops,1,2025-W28,80,arimax_local_exog,2025-W29,1,64.2,62.8,1.4000000000000057,1.960000000000016,2.180685358255461
devops,1,2025-W32,84,arima_local,2025-W33,1,71.8,64.91,6.890000000000001,47.472100000000005,9.596100278551534
devops,1,2025-W32,84,arimax_local_exog,2025-W33,1,71.8,65.71,6.090000000000003,37.08810000000004,8.481894150417832
devops,1,2025-W36,88,arima_local,2025-W37,1,54.7,66.13,11.429999999999993,130.64489999999984,20.895795246800716
devops,1,2025-W36,88,arimax_local_exog,2025-W37,1,54.7,67.49,12.789999999999992,163.5840999999998,23.38208409506397
devops,1,2025-W40,92,arima_local,2025-W41,1,56.599999999999994,64.51,7.910000000000011,62.56810000000017,13.975265017667866
devops,1,2025-W40,92,arimax_local_exog,2025-W41,1,56.599999999999994,64.29,7.690000000000012,59.136100000000184,13.586572438162566
devops,1,2025-W44,96,arima_local,2025-W45,1,63.9,63.48,0.4200000000000017,0.17640000000000144,0.6572769953051669
devops,1,2025-W44,96,arimax_local_exog,2025-W45,1,63.9,64.14,0.240000000000002,0.057600000000000956,0.375586854460097
devops,1,2025-W48,100,arima_local,2025-W49,1,67.2,64.86,2.3400000000000034,5.475600000000016,3.482142857142862
devops,1,2025-W48,100,arimax_local_exog,2025-W49,1,67.2,64.26,2.9399999999999977,8.643599999999987,4.3749999999999964
devops,1,2025-W52,104,arima_local,2026-W01,1,68.8,65.84,2.9599999999999937,8.761599999999962,4.3023255813953405
devops,1,2025-W52,104,arimax_local_exog,2026-W01,1,68.8,66.58,2.219999999999999,4.928399999999995,3.2267441860465103
devops,1,2026-W04,108,arima_local,2026-W05,1,69.1,65.37,3.7299999999999898,13.912899999999924,5.397973950795933
devops,1,2026-W04,108,arimax_local_exog,2026-W05,1,69.1,65.03,4.069999999999993,16.564899999999945,5.890014471780019
devops,1,2026-W08,112,arima_local,2026-W09,1,66.0,67.99,1.9899999999999949,3.9600999999999797,3.0151515151515076
devops,1,2026-W08,112,arimax_local_exog,2026-W09,1,66.0,66.77,0.769999999999996,0.5928999999999939,1.1666666666666607
devops,1,2026-W12,116,arima_local,2026-W13,1,72.1,66.82,5.280000000000001,27.878400000000013,7.323162274618587
devops,1,2026-W12,116,arimax_local_exog,2026-W13,1,72.1,67.38,4.719999999999999,22.27839999999999,6.546463245492371
devops,1,2026-W16,120,arima_local,2026-W17,1,65.1,66.19,1.0900000000000034,1.1881000000000075,1.6743471582181313
devops,1,2026-W16,120,arimax_local_exog,2026-W17,1,65.1,66.38,1.2800000000000011,1.638400000000003,1.966205837173581
devops,1,2026-W20,124,arima_local,2026-W21,1,68.2,66.05,2.1500000000000057,4.6225000000000245,3.152492668621709
devops,1,2026-W20,124,arimax_local_exog,2026-W21,1,68.2,66.96,1.240000000000009,1.5376000000000225,1.8181818181818312
devops,1,2026-W24,128,arima_local,2026-W25,1,75.80000000000001,67.49,8.310000000000016,69.05610000000027,10.963060686015853
devops,1,2026-W24,128,arimax_local_exog,2026-W25,1,75.80000000000001,67.52,8.280000000000015,68.55840000000025,10.923482849604241
flutter,2,2024-W10,8,arima_local,2024-W11,1,72.9,75.81,2.9099999999999966,8.46809999999998,3.991769547325098
flutter,2,2024-W10,8,arimax_local_exog,2024-W11,1,72.9,76.17,3.269999999999996,10.692899999999973,4.4855967078189245
flutter,2,2024-W14,12,arima_local,2024-W15,1,67.9,75.94,8.039999999999992,64.64159999999987,11.840942562592033
flutter,2,2024-W14,12,arimax_local_exog,2024-W15,1,67.9,76.33,8.429999999999993,71.06489999999988,12.415316642120754
flutter,2,2024-W18,16,arima_local,2024-W19,1,78.69999999999999,75.49,3.2099999999999937,10.30409999999996,4.0787801778907165
flutter,2,2024-W18,16,arimax_local_exog,2024-W19,1,78.69999999999999,75.68,3.019999999999982,9.12039999999989,3.837357052096547
flutter,2,2024-W22,20,arima_local,2024-W23,1,73.0,72.3,0.7000000000000028,0.490000000000004,0.9589041095890449
flutter,2,2024-W22,20,arimax_local_exog,2024-W23,1,73.0,72.42,0.5799999999999983,0.33639999999999803,0.7945205479452032
flutter,2,2024-W26,24,arima_local,2024-W27,1,73.3,74.26,0.960000000000008,0.9216000000000153,1.3096862210095606
flutter,2,2024-W26,24,arimax_local_exog,2024-W27,1,73.3,73.95,0.6500000000000057,0.42250000000000737,0.8867667121418905
flutter,2,2024-W30,28,arima_local,2024-W31,1,73.7,74.96,1.259999999999991,1.587599999999977,1.709633649932145
flutter,2,2024-W30,28,arimax_local_exog,2024-W31,1,73.7,75.21,1.509999999999991,2.2800999999999725,2.048846675712335
flutter,2,2024-W34,32,arima_local,2024-W35,1,83.2,74.67,8.530000000000001,72.76090000000002,10.252403846153847
flutter,2,2024-W34,32,arimax_local_exog,2024-W35,1,83.2,74.99,8.210000000000008,67.40410000000013,9.86778846153847
flutter,2,2024-W38,36,arima_local,2024-W39,1,70.1,79.59,9.490000000000009,90.06010000000018,13.537803138373766
flutter,2,2024-W38,36,arimax_local_exog,2024-W39,1,70.1,80.62,10.52000000000001,110.67040000000021,15.007132667617704
flutter,2,2024-W42,40,arima_local,2024-W43,1,81.9,79.87,2.030000000000001,4.120900000000004,2.47863247863248
flutter,2,2024-W42,40,arimax_local_exog,2024-W43,1,81.9,80.27,1.6300000000000097,2.6569000000000313,1.9902319902320018
flutter,2,2024-W46,44,arima_local,2024-W47,1,88.7,77.52,11.180000000000007,124.99240000000015,12.604284103720415
flutter,2,2024-W46,44,arimax_local_exog,2024-W47,1,88.7,77.64,11.060000000000002,122.32360000000006,12.468996617812854
flutter,2,2024-W50,48,arima_local,2024-W51,1,80.8,82.79,1.990000000000009,3.960100000000036,2.462871287128724
flutter,2,2024-W50,48,arimax_local_exog,2024-W51,1,80.8,82.22,1.4200000000000017,2.016400000000005,1.7574257425742597
flutter,2,2025-W01,52,arima_local,2025-W02,1,74.7,82.82,8.11999999999999,65.93439999999984,10.87014725568941
flutter,2,2025-W01,52,arimax_local_exog,2025-W02,1,74.7,82.65,7.950000000000003,63.20250000000004,10.6425702811245
flutter,2,2025-W05,56,arima_local,2025-W06,1,90.80000000000001,81.37,9.430000000000007,88.92490000000012,10.385462555066086
flutter,2,2025-W05,56,arimax_local_exog,2025-W06,1,90.80000000000001,82.37,8.430000000000007,71.06490000000011,9.284140969163001
flutter,2,2025-W09,60,arima_local,2025-W10,1,78.80000000000001,82.53,3.7299999999999898,13.912899999999924,4.733502538071052
flutter,2,2025-W09,60,arimax_local_exog,2025-W10,1,78.80000000000001,83.47,4.6699999999999875,21.808899999999884,5.9263959390862775
flutter,2,2025-W13,64,arima_local,2025-W14,1,92.19999999999999,81.59,10.609999999999985,112.5720999999997,11.507592190889357
flutter,2,2025-W13,64,arimax_local_exog,2025-W14,1,92.19999999999999,81.59,10.609999999999985,112.5720999999997,11.507592190889357
flutter,2,2025-W17,68,arima_local,2025-W18,1,84.0,86.63,2.6299999999999955,6.916899999999976,3.130952380952375
flutter,2,2025-W17,68,arimax_local_exog,2025-W18,1,84.0,86.64,2.6400000000000006,6.969600000000003,3.1428571428571437
flutter,2,2025-W21,72,arima_local,2025-W22,1,89.69999999999999,84.1,5.599999999999994,31.359999999999935,6.243032329988846
flutter,2,2025-W21,72,arimax_local_exog,2025-W22,1,89.69999999999999,85.48,4.219999999999985,17.80839999999987,4.7045707915272965
flutter,2,2025-W25,76,arima_local,2025-W26,1,91.9,84.33,7.570000000000007,57.30490000000011,8.237214363438527
flutter,2,2025-W25,76,arimax_local_exog,2025-W26,1,91.9,83.2,8.700000000000003,75.69000000000005,9.466811751904245
flutter,2,2025-W29,80,arima_local,2025-W30,1,87.9,84.31,3.5900000000000034,12.888100000000025,4.084186575654156
flutter,2,2025-W29,80,arimax_local_exog,2025-W30,1,87.9,83.81,4.090000000000003,16.728100000000026,4.6530147895335645
flutter,2,2025-W33,84,arima_local,2025-W34,1,91.9,85.36,6.540000000000006,42.771600000000085,7.11643090315561
flutter,2,2025-W33,84,arimax_local_exog,2025-W34,1,91.9,85.12,6.780000000000001,45.96840000000002,7.377584330794343
flutter,2,2025-W37,88,arima_local,2025-W38,1,87.0,85.21,1.7900000000000063,3.2041000000000226,2.0574712643678232
flutter,2,2025-W37,88,arimax_local_exog,2025-W38,1,87.0,84.62,2.3799999999999955,5.664399999999978,2.735632183908041
flutter,2,2025-W41,92,arima_local,2025-W42,1,94.6,85.29,9.309999999999988,86.67609999999978,9.841437632135294
flutter,2,2025-W41,92,arimax_local_exog,2025-W42,1,94.6,85.46,9.14,83.53960000000001,9.661733615221989
flutter,2,2025-W45,96,arima_local,2025-W46,1,103.6,86.99,16.61,275.89209999999997,16.03281853281853
flutter,2,2025-W45,96,arimax_local_exog,2025-W46,1,103.6,86.35,17.25,297.5625,16.65057915057915
flutter,2,2025-W49,100,arima_local,2025-W50,1,99.80000000000001,91.91,7.890000000000015,62.25210000000023,7.905811623246508
flutter,2,2025-W49,100,arimax_local_exog,2025-W50,1,99.80000000000001,91.92,7.88000000000001,62.09440000000015,7.895791583166341
flutter,2,2026-W01,104,arima_local,2026-W02,1,90.5,94.26,3.760000000000005,14.137600000000038,4.1546961325966905
flutter,2,2026-W01,104,arimax_local_exog,2026-W02,1,90.5,94.41,3.9099999999999966,15.288099999999973,4.3204419889502725
flutter,2,2026-W05,108,arima_local,2026-W06,1,82.0,93.66,11.659999999999997,135.95559999999992,14.219512195121947
flutter,2,2026-W05,108,arimax_local_exog,2026-W06,1,82.0,94.04,12.040000000000006,144.96160000000015,14.6829268292683
flutter,2,2026-W09,112,arima_local,2026-W10,1,90.1,91.14,1.0400000000000063,1.081600000000013,1.1542730299667106
flutter,2,2026-W09,112,arimax_local_exog,2026-W10,1,90.1,91.39,1.2900000000000063,1.6641000000000161,1.4317425083240913
flutter,2,2026-W13,116,arima_local,2026-W14,1,94.6,92.58,2.019999999999996,4.080399999999984,2.135306553911201
flutter,2,2026-W13,116,arimax_local_exog,2026-W14,1,94.6,92.56,2.039999999999992,4.161599999999967,2.1564482029598224
flutter,2,2026-W17,120,arima_local,2026-W18,1,85.4,92.82,7.4199999999999875,55.05639999999981,8.688524590163919
flutter,2,2026-W17,120,arimax_local_exog,2026-W18,1,85.4,92.94,7.539999999999992,56.85159999999988,8.829039812646359
flutter,2,2026-W21,124,arima_local,2026-W22,1,94.7,93.04,1.6599999999999966,2.7555999999999887,1.7529039070749701
flutter,2,2026-W21,124,arimax_local_exog,2026-W22,1,94.7,93.02,1.6800000000000068,2.822400000000023,1.7740232312566069
flutter,2,2026-W25,128,arima_local,2026-W26,1,92.6,96.14,3.5400000000000063,12.531600000000044,3.82289416846653
flutter,2,2026-W25,128,arimax_local_exog,2026-W26,1,92.6,96.13,3.530000000000001,12.460900000000008,3.81209503239741
postgresql,3,2024-W11,8,arima_local,2024-W12,1,64.3,53.66,10.64,113.20960000000001,16.547433903576987
postgresql,3,2024-W11,8,arimax_local_exog,2024-W12,1,64.3,51.06,13.239999999999995,175.29759999999987,20.590979782270598
postgresql,3,2024-W15,12,arima_local,2024-W16,1,50.3,55.03,4.730000000000004,22.372900000000037,9.403578528827046
postgresql,3,2024-W15,12,arimax_local_exog,2024-W16,1,50.3,54.58,4.280000000000001,18.31840000000001,8.508946322067597
postgresql,3,2024-W19,16,arima_local,2024-W20,1,61.300000000000004,51.21,10.090000000000003,101.80810000000007,16.46003262642741
postgresql,3,2024-W19,16,arimax_local_exog,2024-W20,1,61.300000000000004,49.33,11.970000000000006,143.28090000000014,19.526916802610124
postgresql,3,2024-W23,20,arima_local,2024-W24,1,51.1,54.89,3.789999999999999,14.364099999999993,7.416829745596868
postgresql,3,2024-W23,20,arimax_local_exog,2024-W24,1,51.1,59.74,8.64,74.6496,16.908023483365948
postgresql,3,2024-W27,24,arima_local,2024-W28,1,62.7,52.82,9.880000000000003,97.61440000000005,15.757575757575761
postgresql,3,2024-W27,24,arimax_local_exog,2024-W28,1,62.7,55.63,7.07,49.9849,11.275917065390749
postgresql,3,2024-W31,28,arima_local,2024-W32,1,53.4,57.42,4.020000000000003,16.160400000000024,7.528089887640456
postgresql,3,2024-W31,28,arimax_local_exog,2024-W32,1,53.4,57.0,3.6000000000000014,12.96000000000001,6.741573033707867
postgresql,3,2024-W35,32,arima_local,2024-W36,1,52.7,57.65,4.949999999999996,24.50249999999996,9.392789373814033
postgresql,3,2024-W35,32,arimax_local_exog,2024-W36,1,52.7,57.14,4.439999999999998,19.71359999999998,8.425047438330166
postgresql,3,2024-W39,36,arima_local,2024-W40,1,63.4,59.02,4.3799999999999955,19.18439999999996,6.908517350157721
postgresql,3,2024-W39,36,arimax_local_exog,2024-W40,1,63.4,59.96,3.4399999999999977,11.833599999999985,5.425867507886432
postgresql,3,2024-W43,40,arima_local,2024-W44,1,58.4,58.48,0.0799999999999983,0.006399999999999727,0.1369863013698601
postgresql,3,2024-W43,40,arimax_local_exog,2024-W44,1,58.4,57.29,1.1099999999999994,1.2320999999999986,1.9006849315068484
postgresql,3,2024-W47,44,arima_local,2024-W48,1,59.3,56.27,3.029999999999994,9.180899999999964,5.109612141652604
postgresql,3,2024-W47,44,arimax_local_exog,2024-W48,1,59.3,55.9,3.3999999999999986,11.55999999999999,5.733558178752106
postgresql,3,2024-W51,48,arima_local,2024-W52,1,55.4,58.68,3.280000000000001,10.758400000000007,5.920577617328522
postgresql,3,2024-W51,48,arimax_local_exog,2024-W52,1,55.4,59.18,3.780000000000001,14.288400000000008,6.823104693140797
postgresql,3,2025-W02,52,arima_local,2025-W03,1,64.8,58.43,6.369999999999997,40.576899999999966,9.830246913580243
postgresql,3,2025-W02,52,arimax_local_exog,2025-W03,1,64.8,57.74,7.059999999999995,49.84359999999993,10.895061728395055
postgresql,3,2025-W06,56,arima_local,2025-W07,1,50.2,59.7,9.5,90.25,18.92430278884462
postgresql,3,2025-W06,56,arimax_local_exog,2025-W07,1,50.2,60.41,10.209999999999994,104.24409999999988,20.338645418326678
postgresql,3,2025-W10,60,arima_local,2025-W11,1,60.099999999999994,58.53,1.5699999999999932,2.4648999999999788,2.612312811980022
postgresql,3,2025-W10,60,arimax_local_exog,2025-W11,1,60.099999999999994,58.35,1.749999999999993,3.062499999999975,2.911813643926777
postgresql,3,2025-W14,64,arima_local,2025-W15,1,72.0,59.46,12.54,157.25159999999997,17.416666666666668
postgresql,3,2025-W14,64,arimax_local_exog,2025-W15,1,72.0,59.47,12.530000000000001,157.00090000000003,17.40277777777778
postgresql,3,2025-W18,68,arima_local,2025-W19,1,65.69999999999999,60.82,4.879999999999988,23.814399999999885,7.427701674277
postgresql,3,2025-W18,68,arimax_local_exog,2025-W19,1,65.69999999999999,60.62,5.079999999999991,25.80639999999991,7.732115677321144
postgresql,3,2025-W22,72,arima_local,2025-W23,1,60.4,61.27,0.8700000000000045,0.7569000000000079,1.4403973509933852
postgresql,3,2025-W22,72,arimax_local_exog,2025-W23,1,60.4,61.22,0.8200000000000003,0.6724000000000004,1.3576158940397356
postgresql,3,2025-W26,76,arima_local,2025-W27,1,64.7,62.08,2.6200000000000045,6.864400000000024,4.049459041731073
postgresql,3,2025-W26,76,arimax_local_exog,2025-W27,1,64.7,61.89,2.8100000000000023,7.896100000000013,4.343122102009277
postgresql,3,2025-W30,80,arima_local,2025-W31,1,57.0,61.58,4.579999999999998,20.976399999999984,8.035087719298243
postgresql,3,2025-W30,80,arimax_local_exog,2025-W31,1,57.0,61.47,4.469999999999999,19.98089999999999,7.842105263157893
postgresql,3,2025-W34,84,arima_local,2025-W35,1,59.9,60.34,0.44000000000000483,0.19360000000000424,0.7345575959933303
postgresql,3,2025-W34,84,arimax_local_exog,2025-W35,1,59.9,60.5,0.6000000000000014,0.3600000000000017,1.0016694490818054
postgresql,3,2025-W38,88,arima_local,2025-W39,1,65.6,61.96,3.6399999999999935,13.249599999999953,5.548780487804868
postgresql,3,2025-W38,88,arimax_local_exog,2025-W39,1,65.6,62.53,3.069999999999993,9.424899999999958,4.679878048780478
postgresql,3,2025-W42,92,arima_local,2025-W43,1,70.0,62.79,7.210000000000001,51.98410000000001,10.3
postgresql,3,2025-W42,92,arimax_local_exog,2025-W43,1,70.0,62.49,7.509999999999998,56.40009999999997,10.728571428571426
postgresql,3,2025-W46,96,arima_local,2025-W47,1,64.0,64.47,0.46999999999999886,0.22089999999999893,0.7343749999999982
postgresql,3,2025-W46,96,arimax_local_exog,2025-W47,1,64.0,63.65,0.3500000000000014,0.122500000000001,0.5468750000000022
postgresql,3,2025-W50,100,arima_local,2025-W51,1,73.6,63.32,10.279999999999994,105.67839999999988,13.96739130434782
postgresql,3,2025-W50,100,arimax_local_exog,2025-W51,1,73.6,63.52,10.079999999999991,101.60639999999982,13.695652173913034
postgresql,3,2026-W02,104,arima_local,2026-W03,1,67.6,66.26,1.3399999999999892,1.795599999999971,1.9822485207100435
postgresql,3,2026-W02,104,arimax_local_exog,2026-W03,1,67.6,66.95,0.6499999999999915,0.42249999999998894,0.9615384615384489
postgresql,3,2026-W06,108,arima_local,2026-W07,1,68.8,65.12,3.6799999999999926,13.542399999999946,5.3488372093023155
postgresql,3,2026-W06,108,arimax_local_exog,2026-W07,1,68.8,64.7,4.099999999999994,16.809999999999953,5.959302325581387
postgresql,3,2026-W10,112,arima_local,2026-W11,1,68.4,67.49,0.9100000000000108,0.8281000000000197,1.3304093567251618
postgresql,3,2026-W10,112,arimax_local_exog,2026-W11,1,68.4,67.86,0.5400000000000063,0.29160000000000674,0.7894736842105353
postgresql,3,2026-W14,116,arima_local,2026-W15,1,64.5,68.35,3.8499999999999943,14.822499999999955,5.968992248062007
postgresql,3,2026-W14,116,arimax_local_exog,2026-W15,1,64.5,68.38,3.8799999999999955,15.054399999999966,6.015503875968985
postgresql,3,2026-W18,120,arima_local,2026-W19,1,72.1,67.2,4.8999999999999915,24.009999999999916,6.796116504854358
postgresql,3,2026-W18,120,arimax_local_exog,2026-W19,1,72.1,65.85,6.25,39.0625,8.668515950069349
postgresql,3,2026-W22,124,arima_local,2026-W23,1,61.6,66.39,4.789999999999999,22.94409999999999,7.775974025974025
postgresql,3,2026-W22,124,arimax_local_exog,2026-W23,1,61.6,66.03,4.43,19.624899999999997,7.19155844155844
mongodb,7,2024-W15,8,arima_local,2024-W16,1,67.6,54.34,13.259999999999991,175.82759999999976,19.615384615384603
mongodb,7,2024-W15,8,arimax_local_exog,2024-W16,1,67.6,51.32,16.279999999999994,265.0383999999998,24.082840236686383
mongodb,7,2024-W19,12,arima_local,2024-W20,1,65.3,62.92,2.3799999999999955,5.664399999999978,3.6447166921898857
mongodb,7,2024-W19,12,arimax_local_exog,2024-W20,1,65.3,63.38,1.9199999999999946,3.6863999999999795,2.9402756508422585
mongodb,7,2024-W23,16,arima_local,2024-W24,1,55.599999999999994,56.75,1.1500000000000057,1.322500000000013,2.0683453237410174
mongodb,7,2024-W23,16,arimax_local_exog,2024-W24,1,55.599999999999994,55.16,0.4399999999999977,0.193599999999998,0.7913669064748161
mongodb,7,2024-W27,20,arima_local,2024-W28,1,57.699999999999996,56.16,1.5399999999999991,2.3715999999999973,2.6689774696707094
mongodb,7,2024-W27,20,arimax_local_exog,2024-W28,1,57.699999999999996,58.33,0.6300000000000026,0.39690000000000325,1.0918544194107498
mongodb,7,2024-W31,24,arima_local,2024-W32,1,64.1,56.77,7.329999999999991,53.72889999999987,11.4352574102964
mongodb,7,2024-W31,24,arimax_local_exog,2024-W32,1,64.1,56.32,7.779999999999994,60.528399999999905,12.137285491419648
mongodb,7,2024-W35,28,arima_local,2024-W36,1,49.8,63.07,13.270000000000003,176.09290000000007,26.646586345381536
